G_DATA      1        0        147       -88548909056        -1  -12  -42         0   0   0
G_DATA      1        0        145       -101561458688        11  -27  -28         0   0   0
G_DATA      1        0        139       -390307282944        28   21   10         0   0   0
G_DATA      2        0        205       -525592854528        10   37   -1        12   0   0
G_DATA      2        0        156       -123974320128       -33   27   -6        12   0   0
G_DATA      2        0        147       -330388307968       -34  -12   -2        12   0   0
G_DATA      3        0        147       -202592960512       -33  -13   -3        24   0   0
G_DATA      3        0        146       -196717543424       -36   28  -17        24   0   0
G_DATA      3        0        146       -287997820928       -32   -8  -22        24   0   0
G_DATA      4        0        156       -18574907392        28   26    0        36   0   0
G_DATA      4        0        150       -170771054592         3   23  -48        36   0   0
G_DATA      4        0        132       -174456750080       -22   33   -1        36   0   0
G_DATA      5        0        197       -406216114176         1  -42   -4        48   0   0
G_DATA      5        0        157       -250210844672        28   22   17        48   0   0
G_DATA      5        0        134       -296719941632        20   21  -37        48   0   0
G_DATA      6        0        154       -350969233408       -27  -16  -12        60   0   0
G_DATA      6        0        141       -18995120128        28  -30   16        60   0   0
G_DATA      6        0        130       -9695886336       -26  -24   29        60   0   0
G_DATA      7        0        148       -158737137664        34   16    3        72   0   0
G_DATA      7        0        144       -123495112704        10   28   29        72   0   0
G_DATA      7        0        143       -17963323392       -41   -7  -18        72   0   0
G_DATA      8        0        167       -285987307520       -38   13    0        84   0   0
G_DATA      8        0        133       -2391812608       -28  -18  -22        84   0   0
G_DATA      8        0        131       -184856510464         3   41  -16        84   0   0
G_DATA      9        0        152       -722451038208        20  -34    6        96   0   0
G_DATA      9        0        145       -28387932160         6  -41  -17        96   0   0
G_DATA      9        0        136       -279769055232        -9  -26  -41        96   0   0
G_DATA     10        0        172       -260725981184       -26  -22   18       108   0   0
G_DATA     10        0        142       -59249246208        19   30   16       108   0   0
G_DATA     10        0        135       -153616662528         6   -2  -51       108   0   0
G_DATA     11        0        186       -679511195648       -27  -22   15       120   0   0
G_DATA     11        0        146       -78609473536        20  -34   12       120   0   0
G_DATA     11        0        141       -191587237888       -25  -23   19       120   0   0
G_DATA     12        0        154       -32939872256        26   27    8       132   0   0
G_DATA     12        0        149       -369685954560       -12  -24   40       132   0   0
G_DATA     12        0        148       -136348770304        -2   45    5       132   0   0
G_DATA     13        0        155       -191537528832       -16  -25  -27       144   0   0
G_DATA     13        0        154       -242700763136       -33   -3   36       144   0   0
G_DATA     13        0        129       -19177666560        26    8  -34       144   0   0
G_DATA     14        0        167       -12323238912        -4  -47   -9       156   0   0
G_DATA     14        0        162       -401718378496       -30  -16   22       156   0   0
G_DATA     14        0        149       -125508722688        29   18   29       156   0   0
G_DATA     15        0        197       -716784140288         9  -30   31       168   0   0
G_DATA     15        0        157       -194137227264       -12   29   34       168   0   0
G_DATA     15        0        136       -36321751040        -1   10  -47       168   0   0
G_DATA     16        0        155       -201053257728       -28  -20   12       180   0   0
G_DATA     16        0        149       -14772470784       -28  -20   11       180   0   0
G_DATA     16        0        148       -150378692608        -1    5   52       180   0   0
G_DATA     17        0        166       -133883944960       -35   17   -8       192   0   0
G_DATA     17        0        138       -1515133824        36  -22   -2       192   0   0
G_DATA     17        0        130       -19005440000       -47    6   11       192   0   0
G_DATA     18        0        176       -21347481600       -35    1  -14       204   0   0
G_DATA     18        0        164       -104699207680       -33   -4  -17       204   0   0
G_DATA     18        0        136       -153004998656        -4   -6  -49       204   0   0
G_DATA     19        0        140       -166559875072        -4   -1   52       216   0   0
G_DATA     19        0        122       -47029694464       -10   34   30       216   0   0
G_DATA     19        0        121       -346134773760       -26  -25   22       216   0   0
G_DATA     20        0        163       -608832389120       -25  -26   23       228   0   0
G_DATA     20        0        148       -87704018944       -24  -27   22       228   0   0
G_DATA     20        0        139       -300743491584        28   22    9       228   0   0
G_DATA     21        0        171       -847671001088        21  -31    1       240   0   0
G_DATA     21        0        157       -59388260352        23  -30  -18       240   0   0
G_DATA     21        0        144       -299770445824       -22   11  -33       240   0   0
G_DATA     22        0        167       -390564020224       -24   16   36       252   0   0
G_DATA     22        0        155       -292907679744        11  -38   18       252   0   0
G_DATA     22        0        140       -182349086720        31  -26  -10       252   0   0
G_DATA     23        0        172       -434061377536        -4    1  -49       264   0   0
G_DATA     23        0        162       -112992362496       -28  -25    9       264   0   0
G_DATA     23        0        146       -87830896         0  -31  -25       264   0   0
G_DATA     24        0        178       -139570987008         7  -31  -26       276   0   0
G_DATA     24        0        164       -23524659200         0  -30  -25       276   0   0
G_DATA     24        0        162       -157090693120       -29  -13   40       276   0   0
G_DATA     25        0        157       -349659299840       -27   -5   43       288   0   0
G_DATA     25        0        155       -165624807424        38    3   -8       288   0   0
G_DATA     25        0        147       -154912751616       -28    6   39       288   0   0
G_DATA     26        0        170       -15497474048        35  -22  -19       300   0   0
G_DATA     26        0        152       -22393489408        14  -22  -35       300   0   0
G_DATA     26        0        147       -11185006592        -3   -3   51       300   0   0
G_DATA     27        0        172       -193919631360       -15   10  -46       312   0   0
G_DATA     27        0        160       -347851390976        16  -20  -37       312   0   0
G_DATA     27        0        155       -420110630912       -13  -34   -8       312   0   0
G_DATA     28        0        155       -112993050624         3  -40  -14       324   0   0
G_DATA     28        0        138       -477590913024       -29   15  -23       324   0   0
G_DATA     28        0        138       -40158744576        -7   38   17       324   0   0
G_DATA     29        0        147       -142941945856        12  -44   14       336   0   0
G_DATA     29        0        145       -16688393216       -28  -15   -9       336   0   0
G_DATA     29        0        140       -362986831872        -6   41    7       336   0   0
G_DATA     30        0        148       -104991162368       -26   28   15       348   0   0
G_DATA     30        0        139       -262521618432        29   18   10       348   0   0
G_DATA     30        0        136       -421795790848        31    6  -25       348   0   0
G_DATA     31        0        153       -280208015360       -23   27   16         0  12   0
G_DATA     31        0        144       -224873267200       -20  -20  -22         0  12   0
G_DATA     31        0        140       -207768207360        -4  -12  -42         0  12   0
G_DATA     32        0        157       -136934227968       -24   24   17        12  12   0
G_DATA     32        0        151       -232066170880       -29   18   21        12  12   0
G_DATA     32        0        147       -119325302784       -37   31  -14        12  12   0
G_DATA     33        0        162       -34961195008        -6   41  -13        24  12   0
G_DATA     33        0        147       -150459777024       -35  -13   -2        24  12   0
G_DATA     33        0        146       -762696000         9   39   -3        24  12   0
G_DATA     34        0        150       -647361462272        -2  -31  -22        36  12   0
G_DATA     34        0        145       -86615744512        12   -8   49        36  12   0
G_DATA     34        0        144       -210508251136        20  -40   15        36  12   0
G_DATA     35        0        155       -144492560384       -40   -7  -15        48  12   0
G_DATA     35        0        145       -203691999232        42   -4   -6        48  12   0
G_DATA     35        0        145       -569592315904        -1   36  -37        48  12   0
G_DATA     36        0        148       -74110410752        40   10    8        60  12   0
G_DATA     36        0        146       -51699580928        15   26   27        60  12   0
G_DATA     36        0        136       -14446518272         8   41    0        60  12   0
G_DATA     37        0        155       -349194715136        -7   26  -42        72  12   0
G_DATA     37        0        147       -196703027200        38   14   21        72  12   0
G_DATA     37        0        143       -321573879808       -16  -40   12        72  12   0
G_DATA     38        0        157       -537085542400        -7   23  -43        84  12   0
G_DATA     38        0        135       -43607252992        32   21   20        84  12   0
G_DATA     38        0        135       -130914754560        35   17   22        84  12   0
G_DATA     39        0        157       -94682275840       -24  -29  -15        96  12   0
G_DATA     39        0        148       -255929335808        17   35  -25        96  12   0
G_DATA     39        0        145       -220086173696       -32   26  -10        96  12   0
G_DATA     40        0        189       -250919911424        -7   19  -42       108  12   0
G_DATA     40        0        159       -26752929792        17  -33  -13       108  12   0
G_DATA     40        0        156       -178127929344        -7   18  -43       108  12   0
G_DATA     41        0        177       -87237541888       -34   -4  -31       120  12   0
G_DATA     41        0        157       -493968097280        -4   17  -43       120  12   0
G_DATA     41        0        136       -230025936896       -34   -6  -31       120  12   0
G_DATA     42        0        146       -344242356224        38    2    7       132  12   0
G_DATA     42        0        146       -78996291584       -19   25   34       132  12   0
G_DATA     42        0        139       -123065892864        30  -29  -10       132  12   0
G_DATA     43        0        166       -453398593536         5   46    4       144  12   0
G_DATA     43        0        153       -113423122432        31   -7  -31       144  12   0
G_DATA     43        0        138       -49218301952       -30  -13   24       144  12   0
G_DATA     44        0        146       -269474004992        30   -5  -32       156  12   0
G_DATA     44        0        145       -364910936064        36    3   -5       156  12   0
G_DATA     44        0        144       -73081044992       -21   38    5       156  12   0
G_DATA     45        0        170       -89711869952       -25   36    5       168  12   0
G_DATA     45        0        151       -40546119680        40    1    1       168  12   0
G_DATA     45        0        150       -214125051904         7  -27   37       168  12   0
G_DATA     46        0        153       -168571944960        40    1    2       180  12   0
G_DATA     46        0        153       -198787448832       -42    9   -1       180  12   0
G_DATA     46        0        145       -378945830912       -26   36    8       180  12   0
G_DATA     47        0        142       -31519997952       -28  -16  -22       192  12   0
G_DATA     47        0        141       -65623879680        31   22  -10       192  12   0
G_DATA     47        0        137       -54224334848       -31  -12  -22       192  12   0
G_DATA     48        0        139       -342599499776        19   26   24       204  12   0
G_DATA     48        0        135       -244178010112        30   23  -10       204  12   0
G_DATA     48        0        127       -123881349120        12   30  -33       204  12   0
G_DATA     49        0        145       -273102143488        32  -21    3       216  12   0
G_DATA     49        0        144       -54346178560        41   -6   -5       216  12   0
G_DATA     49        0        142       -50604011520        35    7  -27       216  12   0
G_DATA     50        0        189       -263555022848       -10   14  -42       228  12   0
G_DATA     50        0        141       -387121381376        14   -7   48       228  12   0
G_DATA     50        0        138       -312360697856        32   18  -21       228  12   0
G_DATA     51        0        158       -381878009856        33   16  -15       240  12   0
G_DATA     51        0        149       -353878573056       -18   13  -38       240  12   0
G_DATA     51        0        144       -204879233024        13   25   32       240  12   0
G_DATA     52        0        163       -59066056704       -23   15   37       252  12   0
G_DATA     52        0        162       -284121792512       -21   35  -15       252  12   0
G_DATA     52        0        156       -36603559936        38    0   -1       252  12   0
G_DATA     53        0        152       -163006431232       -23   13   38       264  12   0
G_DATA     53        0        145       -921287720960        34    9  -20       264  12   0
G_DATA     53        0        144       -51690594304         4    9   47       264  12   0
G_DATA     54        0        153       -252359639040       -37   -2   31       276  12   0
G_DATA     54        0        148       -74799890432        17  -39    9       276  12   0
G_DATA     54        0        143       -17118489600        29   20    8       276  12   0
G_DATA     55        0        148       -421755453440        25  -21   33       288  12   0
G_DATA     55        0        147       -8961925120        25   27  -25       288  12   0
G_DATA     55        0        136       -2341890048        17   19   36       288  12   0
G_DATA     56        0        184       -361270280192       -11  -23  -30       300  12   0
G_DATA     56        0        177       -268207259648         5   27   24       300  12   0
G_DATA     56        0        158       -81153269760         4   27   24       300  12   0
G_DATA     57        0        156       -405569732608        20   34  -19       312  12   0
G_DATA     57        0        149       -262811189248        35  -22  -21       312  12   0
G_DATA     57        0        148       -88076386304        10  -20  -37       312  12   0
G_DATA     58        0        150       -77020143616        12   22   31       324  12   0
G_DATA     58        0        148       -75445387264        34    1  -18       324  12   0
G_DATA     58        0        140       -21800177664        12   -9   49       324  12   0
G_DATA     59        0        175       -144717578240        28  -28   17       336  12   0
G_DATA     59        0        162       -191516950528        38  -16  -21       336  12   0
G_DATA     59        0        151       -86639845376        12   -8   49       336  12   0
G_DATA     60        0        188       -98554044416        19  -38    4       348  12   0
G_DATA     60        0        177       -433530273792       -35   28   -3       348  12   0
G_DATA     60        0        144       -311721787392        32   11  -20       348  12   0
G_DATA     61        0        138       -247910449152         3  -28   42         0  12  60
G_DATA     61        0        132       -224929169408       -13  -16  -45         0  12  60
G_DATA     61        0        130       -255726895104         3  -43   -2         0  12  60
G_DATA     62        0        146       -106816708608        32   22    4        12  12  60
G_DATA     62        0        141       -259984195584        32  -17   23        12  12  60
G_DATA     62        0        135       -52254228480        28  -27   16        12  12  60
G_DATA     63        0        183       -79020867584        21  -31   -8        24  12  60
G_DATA     63        0        163       -160413417472       -23  -29  -17        24  12  60
G_DATA     63        0        163       -18640754688       -23  -29  -16        24  12  60
G_DATA     64        0        162       -262964363264       -12    2  -49        36  12  60
G_DATA     64        0        152       -249275596800        20  -33    6        36  12  60
G_DATA     64        0        147       -95075287040        11   42  -15        36  12  60
G_DATA     65        0        147       -235094933504        25  -29    5        48  12  60
G_DATA     65        0        142       -68644458496        18  -35   14        48  12  60
G_DATA     65        0        129       -119775600640         9  -42  -11        48  12  60
G_DATA     66        0        169       -342928424960        12   45    0        60  12  60
G_DATA     66        0        167       -42599010304        19  -34   16        60  12  60
G_DATA     66        0        155       -391020412928       -32   -8  -32        60  12  60
G_DATA     67        0        170       -133501304832       -13  -21   39        72  12  60
G_DATA     67        0        153       -226896134144        19   22   35        72  12  60
G_DATA     67        0        142       -610183020544        33   12   -5        72  12  60
G_DATA     68        0        136       -177764466688         5   33   29        84  12  60
G_DATA     68        0        135       -662061973504        17   22   35        84  12  60
G_DATA     68        0        129       -350017617920        16   23   38        84  12  60
G_DATA     69        0        245       -561010376704         9  -29   30        96  12  60
G_DATA     69        0        172       -63973330944        36    3   -4        96  12  60
G_DATA     69        0        151       -351795937280        36    3   -3        96  12  60
G_DATA     70        0        162       -243259211776       -14   44    7       108  12  60
G_DATA     70        0        161       -336607084544       -14  -39    6       108  12  60
G_DATA     70        0        155       -76774301696         7   22  -38       108  12  60
G_DATA     71        0        180       -90176888832        37    5   -1       120  12  60
G_DATA     71        0        152       -91992801280        -6  -43    8       120  12  60
G_DATA     71        0        134       -126736744448       -14   30   34       120  12  60
G_DATA     72        0        145       -189056548864       -20  -22  -19       132  12  60
G_DATA     72        0        135       -282151190528        15   38  -14       132  12  60
G_DATA     72        0        135       -134515982336        38    3  -10       132  12  60
G_DATA     73        0        164       -85836398592        39   -1   17       144  12  60
G_DATA     73        0        161       -414027874304        39    0   17       144  12  60
G_DATA     73        0        151       -458124361728        10  -18   43       144  12  60
G_DATA     74        0        146       -21731889152         7  -47  -10       156  12  60
G_DATA     74        0        142       -319836553216        36   -2  -29       156  12  60
G_DATA     74        0        138       -115053010944         7   37   23       156  12  60
G_DATA     75        0        150       -102048079872        26   31  -10       168  12  60
G_DATA     75        0        140       -361646686208        30   20  -10       168  12  60
G_DATA     75        0        132       -197876596736         9  -38   20       168  12  60
G_DATA     76        0        146       -309914173440        11   -4   48       180  12  60
G_DATA     76        0        144       -183189815296        35   15   -1       180  12  60
G_DATA     76        0        132       -411828781056        10   14  -48       180  12  60
G_DATA     77        0        156       -62745280512        22  -32  -16       192  12  60
G_DATA     77        0        145       -59094679552        33   18   -2       192  12  60
G_DATA     77        0        139       -44252737536        31   21    4       192  12  60
G_DATA     78        0        161       -87521460224        18  -35   -9       204  12  60
G_DATA     78        0        135       -107349843968       -28  -25   11       204  12  60
G_DATA     78        0        132       -180583038976        39   -6  -26       204  12  60
G_DATA     79        0        151       -194564800512       -13  -30  -17       216  12  60
G_DATA     79        0        144       -106540285952         8   27   29       216  12  60
G_DATA     79        0        135       -101647212544        30  -28  -17       216  12  60
G_DATA     80        0        202       -385015250944       -41    0    1       228  12  60
G_DATA     80        0        138       -48230883328        14    5   46       228  12  60
G_DATA     80        0        136       -70927171584        33   20   -6       228  12  60
G_DATA     81        0        182       -358539821056        34  -23  -18       240  12  60
G_DATA     81        0        168       -9640606720       -15    7  -48       240  12  60
G_DATA     81        0        154       -370972426240         6    1   50       240  12  60
G_DATA     82        0        157       -127787442176       -25   28   22       252  12  60
G_DATA     82        0        143       -134355951616        12  -22  -37       252  12  60
G_DATA     82        0        137       -89760849920        36  -22  -19       252  12  60
G_DATA     83        0        145       -24614752256        34  -14   24       264  12  60
G_DATA     83        0        138       -1879714176        34   -2  -24       264  12  60
G_DATA     83        0        136       -60658155520        33   -3  -24       264  12  60
G_DATA     84        0        192       -27451717632        30    3  -26       276  12  60
G_DATA     84        0        153       -83378995200        30    4  -26       276  12  60
G_DATA     84        0        148       -111274188800        27  -28   11       276  12  60
G_DATA     85        0        141       -320561676288        13  -35  -18       288  12  60
G_DATA     85        0        140       -133978808320       -34    5  -23       288  12  60
G_DATA     85        0        137       -599436558336         7  -20  -37       288  12  60
G_DATA     86        0        156       -202924867584        33    6  -19       300  12  60
G_DATA     86        0        156       -93439729664        41  -14   -5       300  12  60
G_DATA     86        0        152       -153820545024        21  -11   41       300  12  60
G_DATA     87        0        142       -305965727744       -36   29  -18       312  12  60
G_DATA     87        0        140       -369127194624        -1  -16  -41       312  12  60
G_DATA     87        0        138       -178857689088        -7   40  -12       312  12  60
G_DATA     88        0        153       -103697915904       -31   20   18       324  12  60
G_DATA     88        0        145       -247909466112       -19   35   -2       324  12  60
G_DATA     88        0        144       -460443746304        35    6  -13       324  12  60
G_DATA     89        0        142       -148233764864       -11   38  -26       336  12  60
G_DATA     89        0        130       -15752098816       -39   21  -16       336  12  60
G_DATA     89        0        129       -209556422656       -12   38  -25       336  12  60
G_DATA     90        0        234       -715276615680       -28  -15  -10       348  12  60
G_DATA     90        0        157       -61415288832       -34   19    1       348  12  60
G_DATA     90        0        148       -239000551424       -11  -29  -27       348  12  60
G_DATA     91        0        169       -170952867840        -7   44   -4         0  12 120
G_DATA     91        0        139       -138915921920       -13   -8  -48         0  12 120
G_DATA     91        0        133       -35083034624        10   -6  -51         0  12 120
G_DATA     92        0        152       -247600857088       -26  -14  -28        12  12 120
G_DATA     92        0        148       -124250226688        -8  -15   48        12  12 120
G_DATA     92        0        144       -97291878400        37    4   10        12  12 120
G_DATA     93        0        145       -269309231104       -34    1   34        24  12 120
G_DATA     93        0        139       -203397545984        36    5    9        24  12 120
G_DATA     93        0        138       -479052365824        13   23   36        24  12 120
G_DATA     94        0        168       -85386649600       -34   -1   34        36  12 120
G_DATA     94        0        166       -17469929472        35    2    0        36  12 120
G_DATA     94        0        150       -315456847872         6  -28   33        36  12 120
G_DATA     95        0        186       -250026786816         3   15  -42        48  12 120
G_DATA     95        0        173       -227879731200         2   16  -42        48  12 120
G_DATA     95        0        152       -109211164672        -9   25   41        48  12 120
G_DATA     96        0        199       -46753714176       -28  -19   11        60  12 120
G_DATA     96        0        137       -42655920128       -36   13  -10        60  12 120
G_DATA     96        0        135       -41497571328        -9   -1   50        60  12 120
G_DATA     97        0        142       -152515592192       -19  -22  -21        72  12 120
G_DATA     97        0        138       -455333707776        13   26   30        72  12 120
G_DATA     97        0        138       -27239612416        38  -22   -1        72  12 120
G_DATA     98        0        186       -91649785856         0  -11  -47        84  12 120
G_DATA     98        0        183       -121629458432       -35    8  -11        84  12 120
G_DATA     98        0        183       -200512503808        -2  -10  -47        84  12 120
G_DATA     99        0        135       -99612442624        11   10  -46        96  12 120
G_DATA     99        0        132       -192498696192        27   29   -8        96  12 120
G_DATA     99        0        128       -129407770624         1  -11  -47        96  12 120
G_DATA    100        0        180       -422408224768       -25  -26   22       108  12 120
G_DATA    100        0        153       -196099424256        13   40  -13       108  12 120
G_DATA    100        0        141       -188768305152        38    5  -27       108  12 120
G_DATA    101        0        151       -332412649472        37    9  -28       120  12 120
G_DATA    101        0        149       -227546529792        -5    1  -46       120  12 120
G_DATA    101        0        149       -136673427456        -4  -31  -23       120  12 120
G_DATA    102        0        180       -92012003328        24  -32  -15       132  12 120
G_DATA    102        0        143       -397629095936        27  -31  -14       132  12 120
G_DATA    102        0        140       -280811831296         7   41  -16       132  12 120
G_DATA    103        0        183       -179208617984        19   26    9       144  12 120
G_DATA    103        0        145       -211063439360         7   27   29       144  12 120
G_DATA    103        0        138       -26178908160        35   -7   12       144  12 120
G_DATA    104        0        157       -24760518656         2    2  -49       156  12 120
G_DATA    104        0        144       -327238418432        21  -19  -44       156  12 120
G_DATA    104        0        143       -231900807168        41   -5   -7       156  12 120
G_DATA    105        0        158       -10532732928       -28   -2   43       168  12 120
G_DATA    105        0        152       -339321585664        34    6   22       168  12 120
G_DATA    105        0        141       -518482591744         0  -45   18       168  12 120
G_DATA    106        0        137       -206795735040        32  -15   21       180  12 120
G_DATA    106        0        137       -56337588224       -10    7  -48       180  12 120
G_DATA    106        0        133       -140570984448        18  -34  -23       180  12 120
G_DATA    107        0        160       -124601950208        31   17  -17       192  12 120
G_DATA    107        0        149       -433872437248        17  -22  -36       192  12 120
G_DATA    107        0        143       -227569876992       -15  -32   -7       192  12 120
G_DATA    108        0        156       -405014446080        35    0  -36       204  12 120
G_DATA    108        0        141       -25092134912        39  -13    1       204  12 120
G_DATA    108        0        136       -64956792832        34  -12   19       204  12 120
G_DATA    109        0        180       -149479784448       -14   39    0       216  12 120
